stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
PONTENURE,REG,Fri,4.055555555555555,1.0,8,90,16,12,5
PORCARI,REG,Fri,4.5,4.0,25,270,149,99,10
PORTO D`ASCOLI,REG,Fri,3.448657187993681,2.0,69,633,200,104,31
POSTO COMUNICAZIONE DOLCE`,REG,Fri,4.919786096256685,4.0,33,374,188,125,54
POTENZA CENTRALE,REG,Fri,1.0272727272727273,-1.0,33,330,49,37,21
PRATO BORGONUOVO,REG,Fri,12.5,11.0,2,2,2,2,2
PREMOSELLO CHIOVENDA,REG,Fri,2.1116751269035534,1.0,38,394,83,54,19
PRIMOLANO,REG,Fri,3.5497076023391814,3.0,14,171,60,26,6
PRIVERNO FOSSANOVA,REG,Fri,1.880690737833595,0.0,72,637,134,91,38
Potenza Univ.,REG,Fri,4.882352941176471,2.0,15,170,45,27,12
QUARTO DI MARANO,REG,Fri,1.02803738317757,0.0,24,107,8,6,3
QUARTO D`ALTINO,REG,Fri,2.7338530066815143,2.0,76,898,214,106,36
QUERCIANELLA,REG,Fri,3.358156028368794,2.0,32,282,87,50,17
QUILIANO VADO,REG,Fri,8.0,8.0,1,1,1,1,0
RACCONIGI,REG,Fri,2.281609195402299,1.0,58,522,86,47,17
RAGUSA,REG,Fri,2.526627218934911,1.0,16,169,49,34,17
RAIANO,REG,Fri,1.8527397260273972,1.0,29,292,52,15,2
RAPOLANO TERME,REG,Fri,2.9431818181818183,2.0,35,264,85,38,6
REGGIO CALABRIA CENTRALE,REG,Fri,-0.6824324324324325,-1.0,65,740,63,32,16
REGGIO CALABRIA LIDO,REG,Fri,2.0,2.0,1,1,0,0,0
REGGIO EMILIA,REG,Fri,3.322378716744914,2.0,120,1278,407,253,88
RESCALDINA,REG,Fri,0.5855855855855856,0.0,85,666,31,7,1
RIDOTTI-COLLEPIANO,REG,Fri,0.5,0.0,2,2,0,0,0
RIGOROSO,REG,Fri,6.0,6.0,1,1,1,1,0
RIMINI,REG,Fri,0.3143507972665148,-1.0,88,878,128,77,44
RIMINI TORRE PEDRERA,REG,Fri,3.6666666666666665,1.0,43,354,59,41,23
RIMINI VISERBA,REG,Fri,2.368286445012788,1.0,48,391,53,37,22
RIO DI PUSTERIA,REG,Fri,1.346938775510204,1.0,9,98,5,2,1
RIOLA,REG,Fri,1.768796992481203,1.0,48,532,77,27,7
RIVA TRIGOSO,REG,Fri,3.033195020746888,2.0,47,482,140,86,37
ROCCA D`EVANDRO,REG,Fri,4.4147286821705425,3.0,27,258,105,62,23
ROLO NOVI FABBRICO,REG,Fri,3.2181818181818183,1.0,32,385,95,64,28
ROMA MONTE MARIO,REG,Fri,1.7277386290839205,1.0,147,1561,189,78,30
ROMA NOMENTANA L.L.,REG,Fri,1.2751961375980687,1.0,136,1657,200,98,28
ROMA OSTIENSE,REG,Fri,0.6274895500368822,0.0,363,4067,487,211,76
ROMA S.FILIPPO NERI,REG,Fri,1.6860986547085202,1.0,147,1561,224,84,28
ROMA TIBURTINA,REG,Fri,-0.06265938069216757,-1.0,258,2745,320,185,76
RONCHI DEI LEGIONARI NORD,REG,Fri,1.2646153846153847,0.0,43,325,55,26,7
RONCO SCR.,REG,Fri,1.6859592711682745,1.0,82,933,191,125,43
ROSSIGLIONE,REG,Fri,3.6556291390728477,3.0,24,302,112,60,26
ROVASENDA,REG,Fri,2.2046204620462047,2.0,44,303,53,25,4
ROVERBELLA,REG,Fri,2.6573208722741435,2.0,27,321,96,51,19
ROVIGO,REG,Fri,-0.7296416938110749,-2.0,50,614,83,55,18
RUDALZA,REG,Fri,1.3225806451612903,1.0,12,124,2,1,0
RUFINA,REG,Fri,2.9020100502512562,2.0,43,398,142,76,14
S. AMBROGIO,REG,Fri,2.41015625,1.0,44,512,93,50,13
S. ANTONINO VAIE,REG,Fri,1.1471698113207547,0.0,61,530,70,40,12
S. CASSIANO VALCHIAVENNA,REG,Fri,1.4251336898395721,1.0,32,374,68,16,3
S. GERMANO VERCELLESE,REG,Fri,2.844236760124611,1.0,33,321,69,34,17
S. MARIA DELLE MOLE,REG,Fri,4.221453287197232,4.0,62,578,308,151,18
S. PIETRO A VICO,REG,Fri,3.193916349809886,2.0,29,263,88,45,15
S. PIETRO BERBENNO,REG,Fri,3.147286821705426,2.0,21,258,91,43,17
S. PIETRO VERNOTICO,REG,Fri,7.0,7.0,1,1,1,1,0
S. STEFANO DI MAGRA,REG,Fri,2.7842003853564545,2.0,52,519,139,82,31
S.BENEDETTO DEL TRONTO,REG,Fri,2.546341463414634,2.0,64,615,187,92,29
S.CANDIDO,REG,Fri,2.0408163265306123,1.0,5,49,6,3,1
S.DONNINO BADIA,REG,Fri,6.0,5.0,4,4,4,2,0
S.ELLERO,REG,Fri,7.090909090909091,6.0,22,33,26,18,3
S.GIORGIO P.,REG,Fri,3.5172413793103448,2.0,50,522,163,109,43
S.MARCELLINO FRIGNANO,REG,Fri,3.8030513176144245,1.0,69,721,209,155,73
S.MARIA LA BRUNA,REG,Fri,2.7857142857142856,0.0,2,14,2,1,1
S.MARTINO IN GATTARA,REG,Fri,5.422885572139304,4.0,20,201,125,77,14
S.MINIATO FUCECCHIO,REG,Fri,8.166666666666666,6.0,6,6,5,5,2
S.TROVASO,REG,Fri,0.0,0.0,1,1,0,0,0
SAGRADO,REG,Fri,1.9745916515426498,1.0,62,551,94,48,10
SAIRANO ZINASCO,REG,Fri,6.277580071174377,4.0,26,281,184,101,19
SALSOMAGGIORE T.,REG,Fri,0.2604166666666667,0.0,24,288,9,2,2
SALUGGIA,REG,Fri,3.857541899441341,2.0,36,358,141,82,21
SAN GIORGIO,REG,Fri,2.796875,1.0,26,256,65,38,8
SANTA DOMENICA,REG,Fri,3.1560693641618496,2.0,16,173,56,26,4
SARMATO,REG,Fri,11.0,6.0,3,3,3,2,1
SARONNO SUD,REG,Fri,0.48940036341611143,0.0,150,1651,94,44,18
SCAFA S.VALENTINO CARAMANICO T,REG,Fri,0.5449871465295629,0.0,42,389,32,20,8
SCAFATI,REG,Fri,-0.2545454545454545,-1.0,6,55,3,1,1
SCALEA S.DOMENICA TALAO,REG,Fri,2.8975155279503104,2.0,32,322,97,61,21
SCORDIA,REG,Fri,1.7560975609756098,0.0,8,41,8,4,2
SECUGNAGO,REG,Fri,3.831140350877193,1.0,38,456,136,83,40
SEDICO BRIBANO,REG,Fri,0.8034188034188035,0.0,50,351,20,6,1
SEGRATE,REG,Fri,3.0,3.0,1,1,0,0,0
SERENISSIMA,REG,Fri,0.13082901554404144,-1.0,69,772,59,34,15
SERRA S.QUIRICO,REG,Fri,1.6876790830945558,1.0,32,349,72,25,7
SERRADIFALCO,REG,Fri,0.32653061224489793,-2.0,5,49,4,4,4
SERRAMANNA NURAMINIS,REG,Fri,0.7817258883248731,0.0,45,394,31,16,4
SEVESO,REG,Fri,0.05018181818181818,0.0,142,1375,6,3,0
SILIQUA,REG,Fri,0.4745762711864407,-1.0,49,472,44,23,14
SILVI,REG,Fri,2.500747384155456,1.0,63,669,168,112,22
SIPICCIANO S.NICOLA,REG,Fri,0.875,0.0,4,48,8,1,0
SOMMA LOMBARDO,REG,Fri,3.7837150127226464,3.0,33,393,160,96,18
SOMMARIVA BOSCO,REG,Fri,1.7865707434052758,0.0,38,417,70,41,9
SORA,REG,Fri,0.9741379310344828,1.0,12,116,26,8,2
SPADAFORA,REG,Fri,9.5,9.0,2,2,2,2,0
SQUINZANO,REG,Fri,2.381516587677725,1.0,56,422,96,46,21
STANGHELLA,REG,Fri,3.6020408163265305,3.0,27,294,116,62,14
STIMIGLIANO,REG,Fri,1.2493887530562346,1.0,35,409,40,12,4
STRADA CASALE,REG,Fri,5.083333333333333,5.0,3,36,24,17,3
STRADELLA,REG,Fri,4.244493392070485,2.0,37,454,172,111,47
STRONGOLI,REG,Fri,4.308411214953271,4.0,19,214,118,70,13
SUNO,REG,Fri,4.054054054054054,1.0,7,74,24,17,6
TAGLIATA,REG,Fri,0.0,0.0,1,1,0,0,0
TAVAZZANO,REG,Fri,-0.5691699604743083,-2.0,65,506,44,20,3
TERLANO-ANDRIANO,REG,Fri,3.347985347985348,3.0,49,546,236,92,2
TERMOLI,REG,Fri,0.5411764705882353,-1.0,14,170,29,15,3
TERRENOVE,REG,Fri,2.0,2.0,1,1,0,0,0
TERZO MONTABONE,REG,Fri,3.5492957746478875,3.0,23,213,97,46,8
TIVOLI,REG,Fri,1.6854990583804144,1.0,54,531,119,52,15
TOLLO CANOSA SANNITA,REG,Fri,10.0,10.0,1,1,1,1,0
TOR VERGATA,REG,Fri,3.1349072512647553,2.0,58,593,166,61,15
TORANO LATTARICO,REG,Fri,0.26011560693641617,0.0,14,173,15,2,0
TORINO REBAUDENGO FOSSATA,REG,Fri,1.6163461538461539,1.0,194,2080,337,139,18
TORRE DEI PASSERI,REG,Fri,0.6259946949602122,0.0,41,377,30,17,5
TORRE DEL GRECO,REG,Fri,-0.8351648351648352,-2.0,9,91,3,2,2
TORRE DEL LAGO PUCCINI,REG,Fri,3.7302231237322516,2.0,45,493,164,102,36
TORREBERETTI,REG,Fri,3.206463195691203,2.0,56,557,196,84,28
TORREGROTTA,REG,Fri,11.0,11.0,2,3,3,3,2
TRAVEDONA BIANDRONNO,REG,Fri,4.236311239193084,3.0,31,347,139,81,27
TRENTO,REG,Fri,1.24733268671193,1.0,97,1031,265,143,53
TRENTO S.BARTOLAMEO,REG,Fri,2.517948717948718,2.0,16,195,25,11,6
TRENTO S.CHIARA,REG,Fri,2.948717948717949,3.0,16,195,46,12,6
TREPUZZI,REG,Fri,2.0,2.0,1,1,0,0,0
TREVISO C.,REG,Fri,0.8789808917197452,0.0,189,1884,268,135,45
TRINO VERCELLESE,REG,Fri,2.506172839506173,2.0,27,324,86,34,2
TRONZANO,REG,Fri,2.0434782608695654,1.0,33,322,72,38,20
TROPEA,REG,Fri,1.7298850574712643,2.0,16,174,57,27,4
TUSA,REG,Fri,0.463768115942029,0.0,23,207,20,14,6
UDINE,REG,Fri,0.33543638275499477,0.0,98,951,134,60,19
VAIANO,REG,Fri,1.4260089686098654,1.0,44,446,65,39,13
VALLE DI MADDALONI,REG,Fri,7.110526315789474,5.0,20,190,114,88,51
VALLELUNGA,REG,Fri,0.1111111111111111,-1.0,9,108,12,7,1
VARANO,REG,Fri,2.73921568627451,1.0,49,510,125,70,23
VASTO S.SALVO,REG,Fri,1.8515625,1.0,22,256,44,27,8
VELLO,REG,Fri,0.013422818791946308,0.0,20,149,0,0,0
VENAFRO,REG,Fri,-1.606936416184971,-3.0,23,173,27,18,8
VENEZIA MESTRE OSPEDALE,REG,Fri,14.0,14.0,1,1,1,1,1
VENEZIA PORTO MARGHERA,REG,Fri,5.73469387755102,5.0,36,49,41,23,4
VERCEIA,REG,Fri,-0.1909814323607427,-1.0,34,377,16,7,3
VEZZANO LIGURE,REG,Fri,2.9184397163120566,2.0,62,564,167,95,38
VIA LUNGA,REG,Fri,0.5682926829268292,0.0,46,410,34,10,2
VIADANA BRESCIANA,REG,Fri,4.448160535117057,3.0,24,299,135,89,33
VICOFORTE SAN MICHELE,REG,Fri,1.2284263959390862,1.0,18,197,9,7,4
VIGEVANO,REG,Fri,2.939068100358423,2.0,56,558,181,98,31
VIGNA CLARA,REG,Fri,0.9619047619047619,1.0,9,105,5,2,1
VIGNALE RIOTORTO,REG,Fri,4.25,3.0,2,4,2,1,0
VIGNATE,REG,Fri,3.0,3.0,1,1,0,0,0
VIGONZA PIANIGA,REG,Fri,8.0,8.0,1,1,1,1,0
VILLA RAVERIO,REG,Fri,3.37319587628866,3.0,40,485,183,96,12
VILLAFRANCA C.,REG,Fri,0.556989247311828,0.0,39,465,54,27,4
VILLAFRANCA DI VERONA,REG,Fri,3.2043343653250775,2.0,27,323,113,59,14
VILLETTA S. ROMANO,REG,Fri,3.2357723577235773,2.0,27,246,74,27,5
VISANO,REG,Fri,5.321070234113712,3.0,24,299,146,119,46
VISONE,REG,Fri,6.0,6.0,1,1,1,1,0
VITTORIO VENETO,REG,Fri,1.5030674846625767,1.0,34,326,46,20,2
VOGHERA,REG,Fri,3.222811671087533,2.0,68,754,244,159,62
VOGOGNA OSSOLA,REG,Fri,3.538011695906433,2.0,33,342,101,65,22
ZAGAROLO,REG,Fri,0.5284916201117319,0.0,96,895,88,41,11
ZAMBRA,REG,Fri,0.6723646723646723,-1.0,67,702,99,52,15
ABANO TERME,REG,Fri,1.9912790697674418,2.0,32,344,77,40,11
ACQUAFREDDA,REG,Fri,8.0,8.0,1,1,1,1,0
AIELLI,REG,Fri,2.46875,1.0,9,32,3,2,1
AIRUNO,REG,Fri,3.53,2.0,68,800,226,138,56
ALBA,REG,Fri,0.5228426395939086,0.0,18,197,17,3,1
ALBISOLA,REG,Fri,1.7642679900744418,1.0,94,806,123,60,23
ALFONSINE,REG,Fri,2.6988636363636362,1.0,36,352,69,39,14
ALLERONA-CASTEL VISCARDO,REG,Fri,2.3555555555555556,2.0,12,135,26,12,4
ANGRI,REG,Fri,1.2727272727272727,1.0,6,55,10,4,1
AOSTA,REG,Fri,3.338345864661654,3.0,37,266,104,40,14
ARCE,REG,Fri,1.9736842105263157,1.0,12,114,26,8,3
ARCORE,REG,Fri,2.888804265041889,1.0,109,1313,365,233,84
ARENA PO,REG,Fri,4.061349693251533,2.0,14,163,59,36,14
ARENZANO,REG,Fri,0.8244186046511628,0.0,101,860,118,64,21
ARONA,REG,Fri,1.3566666666666667,1.0,65,600,153,98,33
AROSIO,REG,Fri,0.00408997955010225,0.0,43,489,0,0,0
ARQUATA SCRIVIA,REG,Fri,1.348327566320646,1.0,78,867,189,125,43
ASCEA,REG,Fri,2.8463541666666665,2.0,38,384,117,70,23
ASSEMINI S. LUCIA,REG,Fri,0.18128654970760233,0.0,35,342,16,7,1
ASSISI,REG,Fri,3.4459724950884087,2.0,46,509,204,131,30
AULLA LUNIGIANA,REG,Fri,1.6681957186544343,1.0,66,654,137,81,30
AVERSA,REG,Fri,2.2366957903097697,1.0,123,1259,275,199,86
AVEZZANO,REG,Fri,0.9113924050632911,0.0,35,316,43,26,11
BADOLATO,REG,Fri,4.785714285714286,4.0,5,56,35,23,7
BAGNI DI TIVOLI,REG,Fri,2.2519181585677748,2.0,74,782,168,82,18
BAGNOLO MELLA,REG,Fri,3.7688311688311686,2.0,31,385,101,50,25
BAIANO DI SPOLETO,REG,Fri,1.4219653179190752,-1.0,15,173,35,25,11
BALSORANO,REG,Fri,1.8584070796460177,1.0,12,113,26,10,2
BARI CENTRALE,REG,Fri,-0.19907048799380325,-1.0,131,1291,150,92,38
BARI VILLAGGIO DEL LAVORATORE,REG,Fri,3.376854599406528,2.0,33,337,151,111,7
BARI ZONA INDUSTRIALE,REG,Fri,1.7486631016042782,1.0,77,748,152,92,33
BATTAGLIA TERME,REG,Fri,3.8151260504201683,2.0,33,357,143,113,27
BATTIPAGLIA,REG,Fri,2.357452966714906,2.0,69,691,199,106,40
BAVENO,REG,Fri,3.117948717948718,2.0,17,195,68,34,12
BAZZANO,REG,Fri,-0.16939890710382513,-1.0,41,366,25,9,6
BELGIOIOSO,REG,Fri,4.974169741697417,3.0,22,271,121,84,39
BELLUNO,REG,Fri,0.4019607843137255,0.0,54,408,19,5,2
BELVEDERE MARITTIMO,REG,Fri,3.614886731391586,3.0,31,309,120,65,24
BERCETO,REG,Fri,2.9057377049180326,2.0,42,488,146,97,40
BESOZZO,REG,Fri,2.6815642458100557,1.0,32,358,115,66,21
BIANZE`,REG,Fri,2.6335403726708075,1.0,33,322,85,46,19
BIANZONE,REG,Fri,2.0,1.0,5,57,6,4,1
BITETTO PALO DEL COLLE,REG,Fri,0.8149171270718232,1.0,35,362,21,7,0
BIVIO D`AURISINA,REG,Fri,1.9116022099447514,1.0,46,362,60,25,7
BOLLATE CENTRO,REG,Fri,0.6355371900826446,0.0,101,1210,75,26,2
BOLLATE NORD,REG,Fri,0.7049586776859504,0.0,101,1210,82,29,2
BOLOGNA BORGO PANIGALE,REG,Fri,3.296985815602837,3.0,110,1128,346,111,18
BOLOGNA SAN VITALE,REG,Fri,4.006673021925644,2.0,106,1049,380,231,75
BOLZANO NOVARESE,REG,Fri,1.7692307692307692,1.0,3,26,3,0,0
BONFERRARO,REG,Fri,1.6666666666666667,2.0,23,204,55,35,10
BORGHETTO SANTO SPIRITO,REG,Fri,0.0,0.0,1,1,0,0,0
BORGO A BUGGIANO,REG,Fri,4.962962962962963,4.0,30,297,156,113,37
BORGO A MOZZANO,REG,Fri,4.370967741935484,3.0,33,310,144,76,19
BORGO S. LORENZO,REG,Fri,1.688612099644128,1.0,57,562,128,71,27
BORGO VERCELLI,REG,Fri,1.35202492211838,0.0,33,321,40,24,9
BORGONUOVO,REG,Fri,2.933333333333333,3.0,63,705,248,94,13
BORNATO - CALINO,REG,Fri,0.007194244604316547,0.0,34,278,0,0,0
BORORE,REG,Fri,-0.4794520547945205,-1.0,10,73,1,1,1
BOTRICELLO,REG,Fri,1.3504823151125402,1.0,27,311,55,25,5
BOVISO MASCIAGO - MOMBELLO,REG,Fri,1.0636704119850187,1.0,28,267,17,11,3
BRACCIANO,REG,Fri,3.0652866242038215,2.0,62,628,212,82,19
BRENO,REG,Fri,0.028169014084507043,0.0,11,71,0,0,0
BRESCIA,REG,Fri,3.578611898016997,2.0,124,1412,457,284,116
BRINDISI,REG,Fri,1.978896103896104,1.0,73,616,149,77,32
BROLO FICARRA,REG,Fri,1.8052805280528053,1.0,30,303,66,40,8
BUCCINO S.,REG,Fri,3.227272727272727,2.0,11,88,34,20,8
BUSALLA,REG,Fri,-0.4802158273381295,-1.0,47,556,36,19,9
BUSSETO,REG,Fri,2.5138121546961325,1.0,18,181,43,18,11
BUTTAPIETRA,REG,Fri,4.203125,3.0,7,64,23,13,2
CAGLIARI S.GILLA,REG,Fri,1.2756598240469208,1.0,35,341,22,11,4
CALDERARA-BARGELLINO,REG,Fri,3.495114006514658,2.0,60,614,167,77,24
CALDONAZZO,REG,Fri,2.943589743589744,2.0,16,195,66,30,8
CALTANISSETTA CENTRALE,REG,Fri,0.5135135135135135,-2.0,28,259,36,22,13
CALTANISSETTA XIRBI,REG,Fri,1.747228381374723,0.0,54,451,76,39,20
CAMAIORE LIDO CAPEZZANO,REG,Fri,10.5,9.0,2,2,2,2,1
CAMNAGO LENTATE,REG,Fri,0.0024813895781637717,0.0,32,403,0,0,0
CAMNAGO-LENTATE,REG,Fri,3.8331479421579533,2.0,99,899,317,201,81
CAMPIGLIA MARITTIMA,REG,Fri,2.02037037037037,1.0,56,540,120,62,25
CAMPOMIGLIAIO,REG,Fri,2.344155844155844,2.0,14,154,31,15,5
CANICATTI`,REG,Fri,3.0694444444444446,1.0,15,144,37,20,10
CANNIZZARO,REG,Fri,1.532967032967033,0.0,16,182,22,15,5
CANTU`- CERMENATE,REG,Fri,4.5,4.0,5,6,4,1,0
CANZO,REG,Fri,0.009316770186335404,0.0,28,322,0,0,0
CAPACCIO ROCCADASPIDE,REG,Fri,2.9947780678851177,1.0,38,383,120,76,38
CAPRANICA,REG,Fri,1.562363238512035,1.0,47,457,72,37,15
CARINI TORRE CIACHEA,REG,Fri,13.5,10.0,2,2,2,2,1
CARPIGNANO SESIA,REG,Fri,2.9304635761589406,2.0,44,302,82,25,4
CARSOLI,REG,Fri,1.641025641025641,1.0,33,312,59,33,10
CARUGO - GIUSSANO,REG,Fri,0.0041841004184100415,0.0,42,478,0,0,0
CASABIANCA,REG,Fri,4.402843601895735,4.0,49,422,218,107,16
CASERTA,REG,Fri,2.6972318339100347,1.0,116,1156,318,194,104
CASORATE SEMPIONE,REG,Fri,4.740458015267175,4.0,33,393,209,115,22
CASORIA,REG,Fri,2.0169875424688564,1.0,84,883,169,108,49
CASSINE,REG,Fri,4.467336683417085,4.0,21,199,120,64,5
CASTEGGIO,REG,Fri,9.0,9.0,1,1,1,1,0
CASTEL S.GIOVANNI,REG,Fri,4.241279069767442,3.0,28,344,140,90,30
CASTELBOLOGNESE,REG,Fri,3.689684569479966,2.0,108,1173,417,269,102
CASTELLO DI GODEGO,REG,Fri,0.942381562099872,1.0,64,781,127,44,6
CASTELROSSO,REG,Fri,2.021671826625387,2.0,27,323,54,12,4
CASTELVETRANO,REG,Fri,0.4870689655172414,-2.0,25,232,39,28,17
CASTRO-POFI,REG,Fri,2.016786570743405,1.0,55,417,59,36,10
CATANIA OGNINA,REG,Fri,23.0,16.0,2,2,2,2,2
CAULONIA,REG,Fri,4.803571428571429,4.0,5,56,32,20,5
CAVA DEI TIRRENI,REG,Fri,-0.03773584905660377,-1.0,24,265,9,3,1
CAVA TIGOZZI,REG,Fri,5.415384615384616,2.0,6,65,27,15,13
CAVALLEGGERI AOSTA,REG,Fri,1.3594548551959114,1.0,50,587,75,32,6
CAVI,REG,Fri,0.0,0.0,1,1,0,0,0
CECINA,REG,Fri,2.4685185185185183,2.0,57,540,150,77,24
CERDA,REG,Fri,2.323232323232323,2.0,18,198,30,14,4
CEVA,REG,Fri,1.414027149321267,0.0,37,442,49,24,19
CHIAVENNA,REG,Fri,1.1649484536082475,1.0,17,194,14,9,2
CHIERI,REG,Fri,1.966789667896679,2.0,26,271,40,15,1
CHIETI-MAD.D.P.,REG,Fri,5.8053097345132745,4.0,35,339,241,118,22
CHIEUTI SERRACAPRIOLA,REG,Fri,3.0,3.0,8,96,43,18,3
CHIOMONTE,REG,Fri,1.3617511520737327,1.0,55,434,66,35,14
CHIURO,REG,Fri,1.8,1.0,4,45,7,3,2
CIANO D'ENZA,REG,Fri,2.3448275862068964,2.0,10,87,24,12,1
COCQUIO - TREVISAGO,REG,Fri,0.0024630541871921183,0.0,34,406,0,0,0
CODROIPO,REG,Fri,2.1591203104786545,1.0,73,773,142,72,17
COGOLETO,REG,Fri,1.3168771526980483,1.0,101,871,111,56,21
COLLE ISARCO,REG,Fri,1.0776014109347443,-1.0,50,567,80,57,23
COMO NORD LAGO,REG,Fri,0.002967359050445104,0.0,29,337,0,0,0
COMO S. GIOVANNI,REG,Fri,2.660647571606476,1.0,144,1606,459,275,98
CONDOFURI,REG,Fri,2.8091603053435112,2.0,11,131,37,18,3
CONDOVE,REG,Fri,0.8888888888888888,0.0,44,513,68,41,10
CONTESSE,REG,Fri,1.2760736196319018,1.0,14,163,19,12,5
CORDOVADO SESTO,REG,Fri,2.2119205298013247,2.0,26,302,87,8,2
CREMA,REG,Fri,5.70509977827051,3.0,44,451,201,153,62
CRESSA FONTANETO,REG,Fri,3.92,2.0,20,200,77,58,13
CROCICCHIE,REG,Fri,11.6,3.0,5,5,2,2,1
CUSANO,REG,Fri,11.0,11.0,1,1,1,1,1
DARFO - CORNA,REG,Fri,0.03355704697986577,0.0,21,149,0,0,0
DOGATO,REG,Fri,0.6583850931677019,0.0,18,161,11,4,2
DOMEGLIARA,REG,Fri,4.840390879478828,4.0,56,614,321,211,92
DOMODOSSOLA,REG,Fri,-0.21428571428571427,-1.0,27,294,55,36,12
ELLERA CORCIANO,REG,Fri,3.8587896253602305,3.0,30,347,136,87,25
EMPOLI,REG,Fri,1.1648963075366716,0.0,199,1977,329,187,72
EMS-La Malfa,REG,Fri,0.26481257557436516,0.0,69,827,30,15,6
ENNA,REG,Fri,3.881679389312977,1.0,35,262,71,41,25
EQUI TERME,REG,Fri,3.1846153846153844,2.0,28,260,76,34,3
FABRO-FICULLE,REG,Fri,3.3183279742765275,2.0,26,311,101,59,24
FAGARE,REG,Fri,2.587121212121212,2.0,22,264,49,25,10
FARA SABINA,REG,Fri,-0.5547169811320755,-1.0,87,1060,34,22,10
FELIZZANO,REG,Fri,2.005714285714286,2.0,19,175,33,11,2
FERENTINO-SUPINO,REG,Fri,2.4458204334365323,1.0,74,646,142,78,20
FERNO LONATE POZZOLO,REG,Fri,0.7043269230769231,1.0,38,416,12,4,2
FIESOLE CALDINE,REG,Fri,2.160416666666667,2.0,46,480,101,52,18
FISCIANO,REG,Fri,1.7701149425287357,1.0,27,261,51,28,6
FIVIZZANO ROMETTA - SOLIERA,REG,Fri,3.4099616858237547,2.0,28,261,68,37,6
FOGNANO,REG,Fri,5.813953488372093,5.0,21,215,132,97,30
FORLIMPOPOLI,REG,Fri,3.2141057934508814,2.0,33,397,106,65,24
FORLI`,REG,Fri,1.996078431372549,0.0,65,765,171,116,49
FORMIGINE,REG,Fri,2.283333333333333,2.0,20,180,33,10,0
FOSCIANDORA - CESERANA,REG,Fri,3.0923076923076924,2.0,9,65,18,9,1
FOSSALTA DI PIAVE,REG,Fri,9.0,9.0,4,4,4,3,2
FRANCAVILLA FONTANA,REG,Fri,2.4427083333333335,1.0,16,192,35,25,14
FRASSO T. DUGENTA,REG,Fri,8.741463414634147,6.0,22,205,123,106,61
FRATTE CENTRO,REG,Fri,35.0,34.0,2,2,2,2,2
FUSCALDO,REG,Fri,1.5458937198067633,1.0,19,207,21,13,3
GALLARATE,REG,Fri,3.077286389008158,2.0,205,2329,844,513,146
GALLESE IN TEVERINA,REG,Fri,1.8131313131313131,1.0,34,396,50,18,4
GALLIERA,REG,Fri,5.3428571428571425,4.0,41,420,211,126,45
GARBAGNATE PARCO GROANE,REG,Fri,0.0,0.0,70,889,0,0,0
GARGAZZONE,REG,Fri,2.437728937728938,2.0,49,546,158,61,10
GARLASCO,REG,Fri,1.842281879194631,1.0,25,298,64,24,8
GAVIRATE,REG,Fri,0.0024630541871921183,0.0,34,406,0,0,0
GAVIRATE VERBANO,REG,Fri,0.0,0.0,9,113,0,0,0
GEMELLI,REG,Fri,2.7680973734785392,2.0,147,1561,303,110,32
GENGA S.VITTORE TERME,REG,Fri,2.0602739726027397,1.0,32,365,79,30,10
GENOVA NERVI,REG,Fri,2.4320695102685623,1.0,132,1266,344,233,65
GENOVA RIVAROLO,REG,Fri,1.4733542319749215,1.0,54,638,83,34,7
GENOVA SAMPIERDARENA,REG,Fri,1.1599848714069592,1.0,247,2644,367,207,82
GHIVIZZANO - COREGLIA,REG,Fri,3.9627329192546585,3.0,34,322,139,75,16
GIAROLE,REG,Fri,2.0501672240802677,2.0,25,299,58,23,2
GINOSA,REG,Fri,3.933333333333333,2.0,6,75,18,15,10
GIOJOSA MAREA,REG,Fri,1.6109215017064846,1.0,30,293,64,39,9
GONZAGA-REGGIOLO,REG,Fri,3.0906801007556677,1.0,33,397,96,62,26
GOZZANO,REG,Fri,2.5511363636363638,1.0,18,176,47,28,11
GRASSANO,REG,Fri,4.226666666666667,2.0,6,75,25,16,12
GROTTAGLIE,REG,Fri,2.515625,0.0,16,192,46,24,14
GUADAGNA,REG,Fri,1.5551839464882944,1.0,106,897,57,19,8
GUALDO TADINO,REG,Fri,2.562790697674419,2.0,21,215,52,28,12
GUARDIA MANGANO SANTA VENERINA,REG,Fri,3.0,3.0,1,1,0,0,0
HONE BARD,REG,Fri,2.520446096654275,2.0,53,269,83,48,6
IGEA MARINA,REG,Fri,2.2797202797202796,0.0,52,429,64,41,27
IMPERIA,REG,Fri,2.327181208053691,2.0,58,596,179,91,25
INCISA,REG,Fri,2.457920792079208,2.0,82,808,217,122,33
ISOLA DEL CANTONE,REG,Fri,8.4,8.0,4,5,4,4,2
ISOLA DELLA SCALA,REG,Fri,5.059016393442623,4.0,29,305,158,107,41
ISPICA,REG,Fri,3.3445378151260505,1.0,12,119,38,29,15
JOPPOLO,REG,Fri,0.5402298850574713,0.0,16,174,17,12,5
L'Aquila S. Gregorio,REG,Fri,6.071428571428571,5.0,7,84,77,42,4
L'Aquila Sassa N.S.I.,REG,Fri,3.0943396226415096,2.0,14,106,27,9,5
LA RUSTICA CITTA',REG,Fri,0.9380421313506815,1.0,72,807,75,47,14
